Path,Purpose,Status,Created,Last Modified,Last Modified By,Size,Imported By,Imports,Has ML Patterns,Touches Kernel,Touches L5,Production Deploy Artifact
web/src/app/api/admin/validation-dashboard/route.ts,Next.js API route handler: app/api/admin/validation-dashboard/route.ts,ACTIVE-PROD,2026-04-10,2026-05-19,Codex,303 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/admin/validation/latest/route.ts,Next.js API route handler: app/api/admin/validation/latest/route.ts,ACTIVE-PROD,2026-03-13,2026-04-06,Codex,74 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/auth/session/route.ts,Next.js API route handler: app/api/auth/session/route.ts,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,29 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/auth/sign-in/route.ts,Next.js API route handler: app/api/auth/sign-in/route.ts,ACTIVE-PROD,2026-02-22,2026-04-05,Codex,138 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/auth/sign-out/route.ts,Next.js API route handler: app/api/auth/sign-out/route.ts,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,55 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/market-banner/route.ts,Next.js API route handler: app/api/market-banner/route.ts,ACTIVE-PROD,2026-04-03,2026-04-06,Codex,89 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/portfolio/pee1-config/route.ts,Next.js API route handler: app/api/portfolio/pee1-config/route.ts,ACTIVE-PROD,2026-04-02,2026-04-06,Codex,81 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/portfolio/pee1-manual-trade/route.ts,Next.js API route handler: app/api/portfolio/pee1-manual-trade/route.ts,ACTIVE-PROD,2026-04-02,2026-04-06,Codex,55 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/portfolio/pee1-place-order/route.ts,Next.js API route handler: app/api/portfolio/pee1-place-order/route.ts,ACTIVE-PROD,2026-04-05,2026-04-06,Codex,179 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/portfolio/pee1-positions/route.ts,Next.js API route handler: app/api/portfolio/pee1-positions/route.ts,ACTIVE-PROD,2026-04-02,2026-04-10,Codex,122 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/portfolio/pee1-summary/route.ts,Next.js API route handler: app/api/portfolio/pee1-summary/route.ts,ACTIVE-PROD,2026-04-02,2026-05-19,Codex,172 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/portfolio/route.ts,Next.js API route handler: app/api/portfolio/route.ts,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,968 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/recommendations/list/route.ts,Next.js API route handler: app/api/recommendations/list/route.ts,ACTIVE-PROD,2026-02-22,2026-05-21,Codex,406 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/recommendations/quick-check/route.ts,Next.js API route handler: app/api/recommendations/quick-check/route.ts,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,180 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/screener/route.ts,Next.js API route handler: app/api/screener/route.ts,ACTIVE-PROD,2026-03-13,2026-04-12,Codex,1868 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/watchlist/chart/route.ts,Next.js API route handler: app/api/watchlist/chart/route.ts,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,353 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/api/watchlist/route.ts,Next.js API route handler: app/api/watchlist/route.ts,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,311 lines,$AUDIT_DIR/account_page.headers.json; $AUDIT_DIR/auth_session.headers.json; $AUDIT_DIR/portfolio.headers.json; $AUDIT_DIR/recommendations.headers.json; $AUDIT_DIR/screener_overview.headers.json; $AUDIT_DIR/screener_technical.headers.json; $AUDIT_DIR/sign_in_page.headers.json; $AUDIT_DIR/watchlist.headers.json; $AUDIT_DIR/watchlist_chart_calm.headers.json; AGENTS.md,,NO,NO,NO,YES
web/src/app/error.tsx,Web source: error.tsx,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,62 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/sign_in_page.body.txt; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; DEPLOYMENT_REFERENCE.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; PRODUCTION_EVALUATION_CONTRACT.md; TFE_ADMIN_CONSOLE_SPEC.md; TFE_SOURCE_PACKAGE_FOR_REVIEW.md; TFE_SUBSCRIPTION_AND_CART_SPEC.md,,NO,NO,NO,YES
web/src/app/favicon.ico,Web source: favicon.ico,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,25931 bytes,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/sign_in_page.body.txt,,NO,NO,NO,YES
web/src/app/globals.css,Web source: globals.css,ACTIVE-PROD,2026-02-22,2026-04-04,Codex,2795 lines,FRONTEND_MIGRATION_PLAN.md; web/package-lock.json; web/src/app/layout.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/app/help/page.tsx,Next.js page: app/help/page.tsx,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,35 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/layout.tsx,Next.js layout: app/layout.tsx,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,43 lines,DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; FRONTEND_MIGRATION_PLAN.md; app.py; arcloom/hdl/arcloom_krimelack.v; arcloom/notebooks/loom_display_server.py; docs/ArcLoom_Competitive_Landscape.log; docs/ArcLoom_Consolidated_Spec_v1_0.txt; docs/ArcLoom_Spec_v1_1_BinaryFree.txt; docs/CFF_Discovery_Algorithm_Spec_v1_0.log,,NO,NO,NO,YES
web/src/app/legal/page.tsx,Next.js page: app/legal/page.tsx,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,184 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/page.tsx,Next.js page: app/page.tsx,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,13 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/portfolio-advisor/page.module.css,Next.js page: app/portfolio-advisor/page.module.css,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,56 lines,web/src/app/portfolio-advisor/page.tsx,,NO,NO,NO,YES
web/src/app/portfolio-advisor/page.tsx,Next.js page: app/portfolio-advisor/page.tsx,ACTIVE-PROD,2026-02-22,2026-04-05,Codex,76 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/portfolio/page.tsx,Next.js page: app/portfolio/page.tsx,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,1 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/recommendations/page.tsx,Next.js page: app/recommendations/page.tsx,ACTIVE-PROD,2026-02-22,2026-04-03,Codex,20 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/screener/page.tsx,Next.js page: app/screener/page.tsx,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,18 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/sign-in/[[...rest]]/page.tsx,Next.js page: app/sign-in/[[...rest]]/page.tsx,ACTIVE-PROD,untracked,2026-04-06,Codex,16 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/support/page.tsx,Next.js page: app/support/page.tsx,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,40 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/theme-preview/page.tsx,Next.js page: app/theme-preview/page.tsx,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,166 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/app/watchlist/page.tsx,Next.js page: app/watchlist/page.tsx,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,18 lines,$AUDIT_DIR/account_page.body.txt; $AUDIT_DIR/screener_overview.body.txt; $AUDIT_DIR/screener_technical.body.txt; $AUDIT_DIR/sign_in_page.body.txt; Archieve_2/uf_structural_engine.py; CHANGELOG.md; DB_NATIVE_MIGRATION_CONTRACT.md; DEPLOYMENT_REFERENCE.md; DSF_CLEAN_WALKFORWARD_REPLAY_WITH_SYMBOL_MEMORY_V1.md; FRONTEND_MIGRATION_PLAN.md,,NO,NO,NO,YES
web/src/components/AdminConsoleClient.module.css,React component: AdminConsoleClient.module.css,ACTIVE-PROD,2026-02-22,2026-03-28,Codex,856 lines,web/src/components/AdminConsoleClient.tsx; web/src/components/AdminRefreshLogsClient.tsx; web/src/components/ValidationDashboard.tsx,,NO,NO,NO,YES
web/src/components/AdminConsoleClient.tsx,React component: AdminConsoleClient.tsx,ACTIVE-PROD,2026-02-22,2026-04-10,Codex,2163 lines,corpora/production_shell_life_in_day_run_v1.md; corpora/production_shell_system_reference_v2.md; web/src/app/admin-console/page.tsx; web/src/components/AdminRefreshLogsClient.tsx; web/src/components/ValidationDashboard.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/AdminRefreshLogsClient.tsx,React component: AdminRefreshLogsClient.tsx,ACTIVE-PROD,2026-03-13,2026-04-03,Codex,543 lines,corpora/production_shell_system_reference_v2.md; web/src/app/admin-console/refresh-log/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/AuditorReport.tsx,React component: AuditorReport.tsx,ACTIVE-PROD,2026-04-03,2026-04-23,Codex,488 lines,web/src/app/admin-console/auditor/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/ClientPortal.tsx,React component: ClientPortal.tsx,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,9 lines,web/src/components/PortfolioAdvisorManager.tsx; web/src/components/RecommendationsQuickCheck.tsx; web/src/components/ScreenerWorkbench.tsx; web/src/components/WatchlistManager.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/HomeScrollStory.module.css,React component: HomeScrollStory.module.css,ACTIVE-PROD,2026-02-22,2026-04-05,Codex,2408 lines,web/src/components/HomeScrollStory.tsx,,NO,NO,NO,YES
web/src/components/HomeScrollStory.tsx,React component: HomeScrollStory.tsx,ACTIVE-PROD,2026-02-22,2026-04-04,Codex,716 lines,web/src/app/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/MarketConditionBanner.tsx,React component: MarketConditionBanner.tsx,ACTIVE-PROD,2026-04-03,2026-04-03,Codex,134 lines,web/src/app/api/market-banner/route.ts; web/src/app/recommendations/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/PortfolioAdvisorManager.tsx,React component: PortfolioAdvisorManager.tsx,ACTIVE-PROD,2026-02-22,2026-04-03,Codex,902 lines,web/scripts/portfolio_advisor_confidence_probe.mjs; web/src/app/portfolio-advisor/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/PortfolioTFEManager.tsx,React component: PortfolioTFEManager.tsx,ACTIVE-PROD,2026-04-02,2026-05-16,Codex,633 lines,web/src/app/portfolio-advisor/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/RecommendationsQuickCheck.tsx,React component: RecommendationsQuickCheck.tsx,ACTIVE-PROD,2026-02-22,2026-05-21,Codex,784 lines,web/src/app/recommendations/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/ScreenerChart.tsx,React component: ScreenerChart.tsx,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,704 lines,web/src/components/PortfolioAdvisorManager.tsx; web/src/components/RecommendationsQuickCheck.tsx; web/src/components/ScreenerWorkbench.tsx; web/src/components/WatchlistManager.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/ScreenerWorkbench.tsx,React component: ScreenerWorkbench.tsx,ACTIVE-PROD,2026-03-13,2026-04-04,Codex,971 lines,tools/deploy_to_prod_with_evidence.sh; web/src/app/screener/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/SiteFrame.tsx,React component: SiteFrame.tsx,ACTIVE-PROD,2026-02-22,2026-04-06,Codex,119 lines,web/src/app/help/page.tsx; web/src/app/legal/page.tsx; web/src/app/page.tsx; web/src/app/portfolio-advisor/page.tsx; web/src/app/recommendations/page.tsx; web/src/app/screener/page.tsx; web/src/app/support/page.tsx; web/src/app/theme-preview/page.tsx; web/src/app/watchlist/page.tsx; web/src/components/AdminConsoleClient.tsx,,NO,NO,NO,YES
web/src/components/ValidationDashboard.tsx,React component: ValidationDashboard.tsx,ACTIVE-PROD,2026-04-10,2026-04-10,Codex,457 lines,web/src/app/admin-console/validation/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/components/WatchlistManager.tsx,React component: WatchlistManager.tsx,ACTIVE-PROD,2026-02-22,2026-04-03,Codex,879 lines,web/src/app/watchlist/page.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/admin-refresh-persist.ts,Web utility library: admin-refresh-persist.ts,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,183 lines,corpora/production_shell_system_reference_v2.md; tools/verify_step1_cutover_readonly.py; web/src/app/api/admin/model-accuracy/route.ts; web/src/app/api/admin/refresh/history/route.ts; web/src/app/api/admin/refresh/log/route.ts; web/src/app/api/admin/refresh/route.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/auth-session.ts,Web utility library: auth-session.ts,ACTIVE-PROD,2026-02-22,2026-03-13,Codex,272 lines,auth_triage_latest.json; auth_triage_latest.md; corpora/production_shell_life_in_day_run_v1.md; corpora/production_shell_system_reference_v2.md; tools/deploy_verify_publication_activation.py; tools/verify_step1_cutover_readonly.py; web/scripts/run_admin_rulebook_coverage_route_check.ts; web/scripts/run_exact_path_alignment_admin_route_check.ts; web/src/app/api/auth/sign-in/route.ts; web/src/app/api/auth/sign-out/route.ts,,NO,NO,NO,YES
web/src/lib/external-url.ts,Web utility library: external-url.ts,ACTIVE-PROD,2026-02-22,2026-02-22,TFE Bot,42 lines,web/src/app/api/auth/sign-in/route.ts; web/src/app/api/auth/sign-out/route.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/investor-serving-policy.ts,Web utility library: investor-serving-policy.ts,ACTIVE-PROD,2026-03-13,2026-03-29,Codex,170 lines,L5_CURRENT_SYSTEM_FULL_SPEC.md; web/src/app/api/admin/system-status/route.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/live-price.ts,Web utility library: live-price.ts,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,683 lines,web/src/app/api/portfolio/route.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/market-analysis.ts,Web utility library: market-analysis.ts,ACTIVE-PROD,2026-03-13,2026-03-13,Codex,488 lines,web/src/app/portfolio-advisor/page.tsx; web/src/components/WatchlistManager.tsx; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/mfa.ts,Web utility library: mfa.ts,ACTIVE-PROD,2026-02-22,2026-04-05,Codex,106 lines,,,NO,NO,NO,YES
web/src/lib/portfolio-store.ts,Web utility library: portfolio-store.ts,ACTIVE-PROD,2026-02-22,2026-04-05,Codex,681 lines,web/src/app/api/portfolio/route.ts; web/src/lib/ses-web-blob.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/publication-bundle-contract.ts,Web utility library: publication-bundle-contract.ts,ACTIVE-PROD,2026-03-16,2026-03-16,Codex,861 lines,corpora/phase_c_production_deploy_preflight_v1.md; corpora/production_shell_control_corpus_v1.md; corpora/production_shell_life_in_day_run_v1.md; corpora/production_shell_system_reference_v2.md; tools/verify_phase_c_publication_bundle_contract.py; web/src/lib/publication-state.ts; web/src/lib/step1/publication-commit.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/publication-state.ts,Web utility library: publication-state.ts,ACTIVE-PROD,2026-03-13,2026-03-29,Codex,1786 lines,corpora/phase_c_production_deploy_preflight_v1.md; corpora/production_shell_control_corpus_v1.md; corpora/production_shell_control_corpus_v2.md; corpora/production_shell_life_in_day_run_v1.md; corpora/production_shell_system_reference_v2.md; tools/verify_phase_c_publication_bundle_contract.py; tools/verify_step1_cutover_readonly.py; web/src/app/api/admin/refresh/route.ts; web/src/app/api/admin/system-status/route.ts; web/src/app/api/portfolio/route.ts,,NO,NO,NO,YES
web/src/lib/published-decision.ts,Web utility library: published-decision.ts,ACTIVE-PROD,2026-03-13,2026-03-30,Codex,243 lines,web/src/app/api/portfolio/route.ts; web/src/app/api/screener/route.ts; web/src/app/api/watchlist/route.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
web/src/lib/refresh-terminal-truth.ts,Web utility library: refresh-terminal-truth.ts,ACTIVE-PROD,2026-03-14,2026-03-15,Codex,386 lines,tools/prove_terminal_phase_truth.ts; tools/verify_step1_cutover_readonly.py; web/src/app/api/admin/refresh/route.ts; web/tsconfig.tsbuildinfo,,NO,NO,NO,YES
